time,open,high,low,close,volume
2021-03-10 13:00:00,55219.99,56333.0,55139.01,56262.56,5022.454307
2021-03-10 14:00:00,56260.09,56400.0,55761.66,56092.62,4222.239446
2021-03-10 15:00:00,56092.62,56489.66,55952.63,56328.81,3869.229294
2021-03-10 16:00:00,56328.81,57075.92,56100.0,57009.53,4890.442021
2021-03-10 17:00:00,57009.53,57100.0,56366.0,56860.01,4201.856361
2021-03-10 18:00:00,56860.01,57100.0,56566.0,56730.54,3021.749446
2021-03-10 19:00:00,56730.55,57387.69,56595.76,56739.4,3678.781434
2021-03-10 20:00:00,56739.4,56894.11,56037.15,56266.0,4313.702343
2021-03-10 21:00:00,56266.0,57045.22,55530.01,56918.4,4757.620061
2021-03-10 22:00:00,56919.1,57225.73,56476.95,56905.37,2148.260323
2021-03-10 23:00:00,56905.37,56950.0,55800.0,55851.59,3227.461537
2021-03-11 00:00:00,55851.59,56499.98,55505.0,55601.55,3761.550649
2021-03-11 01:00:00,55607.55,55947.36,55170.22,55781.92,2880.278005
2021-03-11 02:00:00,55781.91,56323.51,55649.93,56314.58,2435.826637
2021-03-11 03:00:00,56316.41,56483.11,55599.0,55992.6,2196.109247
2021-03-11 04:00:00,55992.6,56179.87,55603.66,55835.4,1923.302279
2021-03-11 05:00:00,55835.39,55835.39,55200.8,55275.32,2300.088255
2021-03-11 06:00:00,55275.32,55767.15,55005.0,55557.94,2896.871399
2021-03-11 07:00:00,55555.13,55797.07,55005.0,55034.2,2820.532451
2021-03-11 08:00:00,55034.21,55093.53,54272.82,54761.02,5458.583108
2021-03-11 09:00:00,54761.01,54928.43,54431.86,54474.27,2587.031188
2021-03-11 10:00:00,54474.27,55612.95,54414.4,55530.6,3587.14363
2021-03-11 11:00:00,55530.59,56270.75,55407.18,56227.34,3528.166725
2021-03-11 12:00:00,56233.42,56445.09,55702.09,56272.54,3821.539708
2021-03-11 13:00:00,56275.0,56999.0,56272.54,56921.18,3907.839705
2021-03-11 14:00:00,56921.18,57238.5,56462.48,56815.13,4930.079177
2021-03-11 15:00:00,56815.13,57091.06,55855.0,56347.19,4918.273522
2021-03-11 16:00:00,56347.19,57030.0,56340.06,56872.1,3501.189276
2021-03-11 17:00:00,56872.1,57050.0,56269.76,56802.88,3424.875572
2021-03-11 18:00:00,56802.88,57682.0,56531.67,57519.86,4910.646052
2021-03-11 19:00:00,57519.86,57651.35,56628.03,56827.84,2840.072878
2021-03-11 20:00:00,56823.78,57600.0,56560.0,57457.36,3049.186167
2021-03-11 21:00:00,57457.36,57900.0,57235.29,57562.49,4464.246617
2021-03-11 22:00:00,57573.7,58050.0,57462.12,57874.67,2810.014359
2021-03-11 23:00:00,57882.57,58150.0,57604.16,57773.16,2961.366253
2021-03-12 00:00:00,57773.15,58081.51,56777.77,57362.04,4018.339418
2021-03-12 01:00:00,57362.05,57640.34,56624.0,56902.8,2607.214319
2021-03-12 02:00:00,56902.8,57120.67,56700.0,56972.08,1664.628699
2021-03-12 03:00:00,56972.08,57294.47,56800.0,57104.17,1559.933597
2021-03-12 04:00:00,57107.14,57238.7,56456.58,56696.17,2369.870299
2021-03-12 05:00:00,56696.18,57269.87,56350.0,57164.51,2283.873792
2021-03-12 06:00:00,57168.24,57430.0,56894.49,57061.52,2057.801778
2021-03-12 07:00:00,57061.52,57061.53,56456.71,56670.9,2870.522676
2021-03-12 08:00:00,56670.9,57095.76,56259.79,56503.21,3164.297806
2021-03-12 09:00:00,56506.71,56819.42,56311.0,56540.53,2384.202818
2021-03-12 10:00:00,56540.53,56866.83,55826.05,56715.97,3955.426742
2021-03-12 11:00:00,56715.97,57073.48,56347.0,56500.0,2990.148796
2021-03-12 12:00:00,56499.99,56844.61,56179.47,56386.89,2404.350508
2021-03-12 13:00:00,56385.97,56391.25,54962.84,55689.99,8573.239283
2021-03-12 14:00:00,55689.99,56252.77,55368.42,56211.83,3760.798579
2021-03-12 15:00:00,56221.53,57095.41,56025.2,56956.95,4384.397186
2021-03-12 16:00:00,56956.96,57625.91,56956.95,57367.21,4127.973992
2021-03-12 17:00:00,57367.21,57768.0,57062.31,57175.99,2912.778032
2021-03-12 18:00:00,57175.26,57667.79,57070.0,57349.23,2355.169394
2021-03-12 19:00:00,57349.24,57547.07,56712.51,56942.41,2759.492761
2021-03-12 20:00:00,56942.41,57200.0,56400.0,56696.8,3482.306734
2021-03-12 21:00:00,56696.81,57170.0,56262.14,56936.78,2554.419549
2021-03-12 22:00:00,56936.78,57465.38,56859.06,57157.29,2252.890204
2021-03-12 23:00:00,57157.29,57500.0,57153.68,57221.72,1911.329085
2021-03-13 00:00:00,57221.72,57307.2,56312.91,56689.35,2913.361726
2021-03-13 01:00:00,56689.36,56707.0,56081.59,56386.39,2358.624577
2021-03-13 02:00:00,56386.39,56639.54,56078.23,56473.41,2183.697695
2021-03-13 03:00:00,56473.41,56790.0,56308.98,56694.32,1902.375299
2021-03-13 04:00:00,56694.32,56899.0,56257.47,56896.32,1547.932181
2021-03-13 05:00:00,56882.74,57090.46,56610.0,56744.89,1432.003068
2021-03-13 06:00:00,56744.89,57060.86,56491.92,56931.58,1759.409727
2021-03-13 07:00:00,56931.57,57389.58,56753.9,57343.7,1998.200368
2021-03-13 08:00:00,57343.7,57649.03,57126.2,57434.31,2957.359471
2021-03-13 09:00:00,57434.3,57614.52,57253.31,57610.77,1827.03931
2021-03-13 10:00:00,57610.77,59850.0,57446.81,59448.19,12696.973243
2021-03-13 11:00:00,59448.2,60200.0,59420.99,59849.74,9101.228649
2021-03-13 12:00:00,59853.58,60500.0,59232.53,59911.99,5886.085422
2021-03-13 13:00:00,59911.99,60159.45,59500.0,59915.25,3621.796209
2021-03-13 14:00:00,59915.3,60087.09,59700.67,59756.45,2295.311318
2021-03-13 15:00:00,59761.93,59953.63,59523.0,59692.99,2357.243586
2021-03-13 16:00:00,59693.0,59924.18,59458.67,59820.43,2721.303963
2021-03-13 17:00:00,59820.39,60520.0,59751.7,60333.33,3328.787428
2021-03-13 18:00:00,60333.33,60451.39,59977.6,60281.95,2419.095224
2021-03-13 19:00:00,60281.95,60864.97,60144.2,60773.56,3093.953168
2021-03-13 20:00:00,60773.56,61844.0,60651.74,61648.26,6042.502819
2021-03-13 21:00:00,61648.26,61737.02,60605.5,61151.07,4486.032217
2021-03-13 22:00:00,61156.4,61311.19,60767.62,61096.04,1770.676941
2021-03-13 23:00:00,61091.75,61480.0,61089.98,61188.39,2544.097737
2021-03-14 00:00:00,61188.38,61724.79,60900.0,61260.48,2902.157561
2021-03-14 01:00:00,61260.47,61260.48,60724.26,61081.0,2275.236278
2021-03-14 02:00:00,61081.0,61218.2,60788.01,61061.27,1563.802448
2021-03-14 03:00:00,61061.28,61472.08,60900.0,61356.31,1564.465197
2021-03-14 04:00:00,61356.3,61595.09,61088.67,61225.53,1478.039905
2021-03-14 05:00:00,61225.54,61285.41,60903.96,61016.29,1714.889509
2021-03-14 06:00:00,61016.29,61016.3,60523.14,60975.39,2353.149783
2021-03-14 07:00:00,60975.39,60975.39,60455.28,60494.8,1519.289718
2021-03-14 08:00:00,60494.8,60871.03,60250.01,60787.75,2163.70124
2021-03-14 09:00:00,60787.75,61110.53,60618.0,60934.11,1847.338403
2021-03-14 10:00:00,60933.62,60970.0,60135.37,60293.09,2947.301811
2021-03-14 11:00:00,60293.08,60405.03,59354.62,60308.31,4632.321204
2021-03-14 12:00:00,60308.3,60550.0,60140.96,60427.82,2296.793557
2021-03-14 13:00:00,60427.81,60481.7,59734.03,59940.0,2543.079883
2021-03-14 14:00:00,59940.0,60477.83,59868.12,60001.91,1950.743605
2021-03-14 15:00:00,60001.9,60150.0,59470.0,59681.26,2495.615256
2021-03-14 16:00:00,59681.21,60066.59,59300.0,59567.74,3099.347608
2021-03-14 17:00:00,59567.74,60023.07,59523.66,59701.1,1638.551378
2021-03-14 18:00:00,59701.1,60369.99,59700.0,60138.31,1579.177604
2021-03-14 19:00:00,60138.31,60200.0,59789.74,59931.7,1318.69249
2021-03-14 20:00:00,59928.71,60325.98,59702.78,60264.48,1677.502893
2021-03-14 21:00:00,60264.48,60485.08,59852.18,60081.54,1480.961277
2021-03-14 22:00:00,60081.55,60324.43,59733.38,60201.19,1414.972973
2021-03-14 23:00:00,60201.19,60750.0,58966.78,58968.31,4143.921169
2021-03-15 00:00:00,58976.08,59917.78,58705.47,59404.48,4470.863099
2021-03-15 01:00:00,59404.48,60251.42,59227.52,60066.56,2965.917023
2021-03-15 02:00:00,60066.56,60331.02,60037.61,60069.63,1776.362134
2021-03-15 03:00:00,60069.63,60491.47,60069.62,60379.99,1353.807936
2021-03-15 04:00:00,60379.99,60633.43,59658.87,59773.71,2437.909665
2021-03-15 05:00:00,59773.7,59916.24,59005.0,59013.35,3320.909352
2021-03-15 06:00:00,59019.39,59365.42,58421.0,58781.49,4947.782412
2021-03-15 07:00:00,58783.38,58792.57,57253.0,57789.76,8895.351216
2021-03-15 08:00:00,57789.75,58350.0,57500.0,57757.7,4975.321732
2021-03-15 09:00:00,57757.71,58100.0,54600.0,55867.91,16138.467401
2021-03-15 10:00:00,55871.29,56438.0,55555.55,56355.14,5624.833829
2021-03-15 11:00:00,56355.13,56576.37,55888.01,56150.79,4161.882475
2021-03-15 12:00:00,56150.8,56481.38,55050.0,56439.53,6180.176003
2021-03-15 13:00:00,56439.54,57046.87,56250.48,56855.58,4832.090078
2021-03-15 14:00:00,56855.58,57312.47,56123.12,56134.09,4699.216333
2021-03-15 15:00:00,56134.09,56816.69,55854.2,56224.13,4402.384401
2021-03-15 16:00:00,56224.14,56700.0,55669.28,56247.87,4462.956112
2021-03-15 17:00:00,56261.02,56331.11,55478.01,56035.79,3315.713786
2021-03-15 18:00:00,56034.82,56377.66,55800.0,56113.9,2345.779168
2021-03-15 19:00:00,56113.9,56647.24,56096.8,56570.36,2094.001784
2021-03-15 20:00:00,56570.37,56930.17,56221.0,56379.97,2748.536814
2021-03-15 21:00:00,56379.97,56940.0,56338.56,56707.71,1725.166215
2021-03-15 22:00:00,56712.71,56900.0,55979.22,56136.73,2331.705036
2021-03-15 23:00:00,56144.74,56672.0,55537.0,55605.2,2564.293294
2021-03-16 00:00:00,55605.2,56140.55,53960.11,54088.76,7957.153587
2021-03-16 01:00:00,54097.2,54568.42,53271.34,54471.57,6577.501394
2021-03-16 02:00:00,54471.57,54649.95,54122.38,54567.64,2831.213528
2021-03-16 03:00:00,54567.64,54624.99,53850.0,54272.86,3152.447961
2021-03-16 04:00:00,54272.66,54850.0,54188.82,54418.19,2351.535075
2021-03-16 05:00:00,54418.19,54459.08,53607.93,54096.52,2955.460357
2021-03-16 06:00:00,54088.44,55334.77,53650.0,55060.06,4606.992765
2021-03-16 07:00:00,55060.05,55491.0,54787.7,55239.81,3771.704823
2021-03-16 08:00:00,55239.81,56100.0,55110.73,55894.27,3835.328714
2021-03-16 09:00:00,55892.13,56400.0,55709.32,55870.43,2595.145605
2021-03-16 10:00:00,55870.43,56150.05,55432.44,55805.0,2847.304333
2021-03-16 11:00:00,55805.0,55900.0,55079.63,55471.21,3253.397364
2021-03-16 12:00:00,55464.11,55631.57,54596.89,55091.95,3389.37464
2021-03-16 13:00:00,55091.94,55906.86,55006.35,55324.3,3311.894993
2021-03-16 14:00:00,55324.3,55722.55,55199.48,55645.93,2532.834207
2021-03-16 15:00:00,55645.93,55913.57,55420.0,55844.92,2814.912928
2021-03-16 16:00:00,55844.92,56087.02,55436.66,55657.89,2849.028429
2021-03-16 17:00:00,55657.9,55850.99,54950.16,55250.21,3538.503655
2021-03-16 18:00:00,55250.2,55667.95,55091.32,55349.99,2023.350621
2021-03-16 19:00:00,55349.99,55820.0,55151.7,55731.36,1579.066372
2021-03-16 20:00:00,55731.36,56431.41,55673.23,56373.1,2877.447845
2021-03-16 21:00:00,56369.86,56619.02,56083.08,56450.11,1699.814336
2021-03-16 22:00:00,56450.1,56820.0,56225.79,56243.43,2651.034786
2021-03-16 23:00:00,56243.44,56938.29,56070.23,56900.75,1984.246037
2021-03-17 00:00:00,56900.74,57189.43,56258.77,56518.57,3017.411795
2021-03-17 01:00:00,56518.57,56535.06,56060.0,56283.4,1658.777512
2021-03-17 02:00:00,56283.41,56283.41,55629.34,55777.69,2010.759174
2021-03-17 03:00:00,55777.68,56152.41,55401.02,55506.23,1845.94923
2021-03-17 04:00:00,55506.23,55861.88,55401.01,55569.07,1498.021642
2021-03-17 05:00:00,55569.06,55970.28,55185.42,55951.37,2124.189248
2021-03-17 06:00:00,55951.37,56326.53,55834.29,56306.84,2223.802401
2021-03-17 07:00:00,56306.84,56322.46,55682.03,55821.01,1768.838259
2021-03-17 08:00:00,55819.23,56052.63,55622.94,55775.16,1931.020471
2021-03-17 09:00:00,55784.11,55871.05,54326.27,54762.77,4958.342822
2021-03-17 10:00:00,54763.59,55234.88,54600.0,55088.89,2354.374722
2021-03-17 11:00:00,55088.9,55200.0,54569.99,54840.0,2315.501517
2021-03-17 12:00:00,54840.01,55413.63,54123.69,55151.01,3929.965789
2021-03-17 13:00:00,55151.01,55406.79,54711.6,55105.41,3060.906808
2021-03-17 14:00:00,55108.44,55152.48,54524.65,54548.97,2732.546031
2021-03-17 15:00:00,54547.57,55244.03,54298.18,54930.0,3582.184868
2021-03-17 16:00:00,54930.0,55600.27,54740.0,55275.08,2677.396761
2021-03-17 17:00:00,55275.08,55659.93,55162.6,55542.5,1783.078559
2021-03-17 18:00:00,55542.5,57576.28,55542.5,57575.51,6667.370984
2021-03-17 19:00:00,57575.51,58201.58,57329.44,57867.42,5960.951808
2021-03-17 20:00:00,57867.42,58333.0,57709.04,57715.19,3384.958665
2021-03-17 21:00:00,57710.93,58732.08,57601.92,58427.49,3200.255266
2021-03-17 22:00:00,58427.49,58940.0,58234.33,58284.41,3296.265538
2021-03-17 23:00:00,58299.98,58974.73,58236.0,58912.97,2438.750971
2021-03-18 00:00:00,58912.97,59561.54,58709.03,58927.54,4549.118018
2021-03-18 01:00:00,58927.53,59326.93,58758.01,59043.14,2078.671883
2021-03-18 02:00:00,59043.13,59300.0,58908.0,58996.77,1879.600942
2021-03-18 03:00:00,58999.17,59058.33,58606.1,58712.33,1790.197481
2021-03-18 04:00:00,58712.34,59200.0,58623.85,58800.01,1944.107501
2021-03-18 05:00:00,58800.01,59183.96,58651.0,58957.44,1825.78964
2021-03-18 06:00:00,58957.43,59070.0,58650.01,58910.0,2056.933521
2021-03-18 07:00:00,58909.99,58926.26,58119.0,58355.15,3028.616466
2021-03-18 08:00:00,58355.14,58525.83,57899.0,58007.11,2413.166183
2021-03-18 09:00:00,58007.11,58475.01,57936.22,58399.98,2245.146761
2021-03-18 10:00:00,58399.98,58660.0,58221.05,58520.25,1746.541818
2021-03-18 11:00:00,58520.24,58550.0,57870.38,58170.37,2116.020905
2021-03-18 12:00:00,58168.69,58187.11,57586.31,58051.31,3297.481342
2021-03-18 13:00:00,58051.31,58188.85,57777.0,57846.31,1998.12233
2021-03-18 14:00:00,57846.31,58037.35,57500.0,57863.14,2429.211712
2021-03-18 15:00:00,57863.13,59637.39,57700.0,59533.68,5520.693523
2021-03-18 16:00:00,59533.67,60129.97,59037.15,59080.61,7435.164303
2021-03-18 17:00:00,59074.61,59480.0,59073.4,59250.81,2837.015949
2021-03-18 18:00:00,59250.81,59310.13,58000.1,58221.01,3740.434981
2021-03-18 19:00:00,58221.02,58416.56,57200.0,57293.79,3699.021704
2021-03-18 20:00:00,57294.12,57898.66,57023.0,57508.9,2886.381464
2021-03-18 21:00:00,57506.15,57995.0,57434.79,57900.05,1567.21836
2021-03-18 22:00:00,57900.06,58146.6,57623.23,57627.64,1703.488731
2021-03-18 23:00:00,57635.11,58036.43,57354.24,57648.16,1792.261157
2021-03-19 00:00:00,57641.0,57689.65,56270.74,56880.0,4455.451875
2021-03-19 01:00:00,56880.0,57413.67,56663.23,57393.18,1844.079318
2021-03-19 02:00:00,57393.19,57763.0,57200.0,57358.32,1694.181442
2021-03-19 03:00:00,57358.31,57898.48,57298.81,57779.84,1431.320206
2021-03-19 04:00:00,57779.84,58259.02,57632.38,57866.12,1888.532285
2021-03-19 05:00:00,57866.13,58391.78,57603.92,58364.76,1694.975177
2021-03-19 06:00:00,58362.01,58492.85,57978.71,58142.29,1609.312488
2021-03-19 07:00:00,58142.29,58381.5,57700.0,57834.04,1715.835623
2021-03-19 08:00:00,57834.04,58568.0,57499.63,58338.07,3166.106159
2021-03-19 09:00:00,58338.09,58888.0,58178.13,58300.0,2622.976626
2021-03-19 10:00:00,58295.02,58707.27,58101.97,58583.92,1819.57824
2021-03-19 11:00:00,58583.92,58834.49,58402.66,58831.33,2091.391246
2021-03-19 12:00:00,58831.34,59249.5,58718.57,58849.99,2998.893405
2021-03-19 13:00:00,58849.99,58884.0,58057.04,58280.0,3297.065437
2021-03-19 14:00:00,58279.99,58786.03,57950.59,58729.99,2375.168031
2021-03-19 15:00:00,58729.98,59164.86,58500.0,58971.5,2704.905375
2021-03-19 16:00:00,58977.04,59180.0,58610.56,58859.79,2724.409211
2021-03-19 17:00:00,58857.51,58976.47,58625.0,58864.3,1451.313981
2021-03-19 18:00:00,58865.57,58956.0,58345.14,58800.0,1683.611903
2021-03-19 19:00:00,58800.0,58970.6,58643.99,58826.56,1456.446763
2021-03-19 20:00:00,58826.56,59468.0,58101.92,58372.4,3962.118935
2021-03-19 21:00:00,58372.41,58755.15,58299.08,58648.78,1105.409387
2021-03-19 22:00:00,58648.78,58648.78,58283.94,58501.56,972.230179
2021-03-19 23:00:00,58501.55,58550.61,58000.0,58030.01,1627.339669
2021-03-20 00:00:00,58030.01,58677.52,57820.17,58639.33,2400.214781
2021-03-20 01:00:00,58639.33,58879.18,58482.57,58724.01,1418.756106
2021-03-20 02:00:00,58724.02,58913.98,58416.16,58549.33,1292.836586
2021-03-20 03:00:00,58549.33,58581.62,58179.05,58367.74,1369.405141
2021-03-20 04:00:00,58367.75,58606.63,58153.28,58209.83,1090.348211
2021-03-20 05:00:00,58209.83,58362.11,58050.0,58131.57,1005.929849
2021-03-20 06:00:00,58131.57,58373.46,57980.0,58344.3,1229.536038
2021-03-20 07:00:00,58344.3,58536.84,58268.0,58402.41,1346.293944
2021-03-20 08:00:00,58402.41,58798.6,58402.4,58671.46,2269.326664
2021-03-20 09:00:00,58671.45,58899.0,58577.55,58780.02,1730.987159
2021-03-20 10:00:00,58780.03,58908.26,58577.0,58687.97,1237.611788
2021-03-20 11:00:00,58685.98,59299.0,58626.27,59242.47,2563.593536
2021-03-20 12:00:00,59242.91,59325.6,58756.41,59144.54,1890.878779
2021-03-20 13:00:00,59144.54,59880.0,58610.62,59033.13,4616.41624
2021-03-20 14:00:00,59027.95,59368.75,58755.3,59365.02,2675.669073
2021-03-20 15:00:00,59365.02,59722.0,59030.23,59244.52,2360.947068
2021-03-20 16:00:00,59244.51,59300.0,58901.66,59031.13,2191.019101
2021-03-20 17:00:00,59032.02,59297.0,59019.0,59138.44,1417.884867
2021-03-20 18:00:00,59138.43,59474.89,59104.28,59173.03,1437.476965
2021-03-20 19:00:00,59173.03,59424.73,59134.89,59272.82,1012.055066
2021-03-20 20:00:00,59272.83,59381.7,58131.55,58519.84,3576.514684
2021-03-20 21:00:00,58519.77,58782.77,58371.01,58728.76,935.90892
2021-03-20 22:00:00,58728.75,58800.0,58370.65,58503.01,1162.196427
2021-03-20 23:00:00,58503.01,58525.96,57966.85,58102.28,2245.134783
2021-03-21 00:00:00,58100.02,58589.1,57811.41,58331.43,2342.929801
2021-03-21 01:00:00,58331.42,58463.99,58091.02,58180.0,953.47411
2021-03-21 02:00:00,58179.99,58180.0,57480.0,57615.32,2283.571093
2021-03-21 03:00:00,57615.33,57856.42,57363.07,57790.0,1761.74702
2021-03-21 04:00:00,57790.0,57797.45,56717.81,56909.83,3073.168352
2021-03-21 05:00:00,56911.99,57242.59,56856.66,57129.99,1641.059369
2021-03-21 06:00:00,57130.0,57413.66,56668.0,57047.98,1874.113922
2021-03-21 07:00:00,57047.98,57312.64,56862.07,56972.68,1201.107722
2021-03-21 08:00:00,56972.68,57325.45,56800.0,57161.38,1533.421747
2021-03-21 09:00:00,57161.38,57260.0,55450.11,55963.32,4428.209529
2021-03-21 10:00:00,55960.52,56384.33,55605.94,56134.34,3100.618062
2021-03-21 11:00:00,56134.34,56330.0,55811.0,56267.65,1990.461238
2021-03-21 12:00:00,56270.13,56291.16,55870.23,56191.64,1993.882436
2021-03-21 13:00:00,56191.64,57362.68,56191.63,57026.8,3817.151075
2021-03-21 14:00:00,57021.95,57320.66,57000.05,57177.37,1476.549534
2021-03-21 15:00:00,57177.37,57539.0,57013.3,57159.04,1843.330454
2021-03-21 16:00:00,57159.04,57415.0,56750.0,57222.31,2353.110731
2021-03-21 17:00:00,57220.26,57303.95,56962.26,57249.14,1477.505165
2021-03-21 18:00:00,57249.13,57481.01,57186.82,57365.08,1076.795958
2021-03-21 19:00:00,57365.08,57676.0,57357.94,57513.18,1742.064224
2021-03-21 20:00:00,57517.0,57997.0,57517.0,57760.48,1929.968499
2021-03-21 21:00:00,57760.47,58098.99,57474.46,58087.79,1423.235879
2021-03-21 22:00:00,58085.41,58113.0,57530.82,57588.25,1502.158208
2021-03-21 23:00:00,57588.25,57789.25,57128.89,57351.56,1744.836146
2021-03-22 00:00:00,57351.56,57449.47,56420.0,56590.76,2801.926267
2021-03-22 01:00:00,56585.85,56735.0,56289.0,56623.19,1877.894804
2021-03-22 02:00:00,56623.2,57034.96,56418.55,56969.85,1345.872199
2021-03-22 03:00:00,56969.84,57647.89,56969.84,57563.63,1620.720105
2021-03-22 04:00:00,57564.17,57831.41,57388.07,57615.8,1442.600014
2021-03-22 05:00:00,57615.8,57780.1,57315.22,57597.39,1190.090612
2021-03-22 06:00:00,57597.39,57895.78,57569.43,57678.12,1405.515518
2021-03-22 07:00:00,57678.12,57850.0,57513.41,57576.5,1477.315564
2021-03-22 08:00:00,57576.51,57703.29,57095.0,57210.57,1811.998172
2021-03-22 09:00:00,57210.58,57396.99,57024.13,57372.0,1792.564445
2021-03-22 10:00:00,57372.01,58430.73,57282.0,57908.82,3343.848801
2021-03-22 11:00:00,57908.82,58160.55,57555.55,57713.79,1618.683303
2021-03-22 12:00:00,57713.79,57761.0,56857.96,57259.48,2852.460232
2021-03-22 13:00:00,57267.75,57414.0,56521.01,56969.98,3973.052114
2021-03-22 14:00:00,56969.98,57279.26,56778.52,56990.02,2367.480357
2021-03-22 15:00:00,56990.02,57229.71,56866.38,57083.0,1765.178473
2021-03-22 16:00:00,57082.99,57195.0,56191.19,56753.6,3186.883792
2021-03-22 17:00:00,56753.61,57190.0,56551.04,57080.31,1802.844052
2021-03-22 18:00:00,57080.31,57175.11,56366.0,56494.11,2352.946051
2021-03-22 19:00:00,56492.91,56561.6,55508.0,55524.99,3887.353873
2021-03-22 20:00:00,55524.99,56000.0,54179.99,54507.62,6810.572561
2021-03-22 21:00:00,54504.94,54956.33,54200.0,54566.77,3177.529247
2021-03-22 22:00:00,54566.77,54658.87,53650.0,54614.23,5482.640591
2021-03-22 23:00:00,54614.99,54871.14,54060.0,54083.25,3193.655022
2021-03-23 00:00:00,54083.25,54760.0,53777.68,54697.73,3111.382982
2021-03-23 01:00:00,54681.39,55344.26,54509.89,55120.83,3136.554106
2021-03-23 02:00:00,55120.83,55145.05,54438.0,54548.58,2407.135162
2021-03-23 03:00:00,54548.58,54742.3,54379.96,54684.83,1868.285406
2021-03-23 04:00:00,54683.6,54780.02,54057.28,54438.64,1925.284163
2021-03-23 05:00:00,54435.33,54471.36,53111.66,53532.25,4706.262267
2021-03-23 06:00:00,53532.26,53806.65,53000.0,53306.84,4134.572485
2021-03-23 07:00:00,53306.84,54277.78,53306.83,54161.34,2579.310685
2021-03-23 08:00:00,54166.12,54482.81,53821.79,54309.24,2327.974587
2021-03-23 09:00:00,54309.24,54698.3,54215.24,54607.86,1916.519037
2021-03-23 10:00:00,54602.43,54865.37,54430.52,54671.06,1862.74427
2021-03-23 11:00:00,54671.05,54804.98,54060.79,54249.81,2196.960975
2021-03-23 12:00:00,54249.8,55287.52,54234.96,55110.0,2936.007551
2021-03-23 13:00:00,55110.0,55450.0,55020.81,55263.36,2692.723917
2021-03-23 14:00:00,55263.35,55367.34,54744.86,55184.25,2359.374263
2021-03-23 15:00:00,55185.06,55356.31,54919.72,55165.19,1857.122656
2021-03-23 16:00:00,55165.2,55760.0,54830.01,55548.52,2642.91064
2021-03-23 17:00:00,55548.52,55767.01,55401.0,55710.87,2130.55535
2021-03-23 18:00:00,55705.78,55830.9,55362.18,55364.69,1880.519753
2021-03-23 19:00:00,55364.68,55541.81,54825.42,55008.46,2847.211367
2021-03-23 20:00:00,55008.45,55080.16,54318.7,54452.6,2952.881221
2021-03-23 21:00:00,54453.3,54759.56,54190.1,54646.59,1816.23829
2021-03-23 22:00:00,54646.58,54906.78,54359.15,54387.91,1981.082894
2021-03-23 23:00:00,54387.91,54816.01,54299.95,54340.89,1519.7514
2021-03-24 00:00:00,54342.8,54669.35,53596.32,53688.07,2878.754265
2021-03-24 01:00:00,53691.25,54588.0,53511.39,54466.36,2069.621473
2021-03-24 02:00:00,54466.38,54647.87,54350.0,54430.79,1756.511006
2021-03-24 03:00:00,54430.79,54769.44,54051.35,54350.54,1667.112485
2021-03-24 04:00:00,54350.54,54580.0,53966.89,54122.07,1650.390799
2021-03-24 05:00:00,54127.12,54294.82,53783.23,54100.0,2037.76106
2021-03-24 06:00:00,54100.0,55000.0,53700.0,54662.79,3668.396569
2021-03-24 07:00:00,54661.64,55612.92,54606.0,55464.2,4769.800293
2021-03-24 08:00:00,55464.46,56400.13,55452.14,56280.41,4871.585812
2021-03-24 09:00:00,56280.4,56662.08,56280.4,56404.73,3431.056068
2021-03-24 10:00:00,56405.11,56592.85,56028.0,56465.75,3062.558393
2021-03-24 11:00:00,56465.74,56600.54,56256.51,56541.03,1881.596112
2021-03-24 12:00:00,56536.08,57038.31,56536.08,56900.01,3523.679336
2021-03-24 13:00:00,56900.0,57200.0,56368.42,56759.91,3226.3056
2021-03-24 14:00:00,56761.86,56929.99,56450.0,56539.35,2514.753239
2021-03-24 15:00:00,56539.34,56641.81,56000.0,56298.12,2954.006836
2021-03-24 16:00:00,56298.12,56422.02,55729.46,55762.89,2997.531716
2021-03-24 17:00:00,55762.89,56400.0,55570.82,56125.89,2956.203026
2021-03-24 18:00:00,56125.9,56370.14,55300.0,55378.91,2463.770602
2021-03-24 19:00:00,55380.64,55571.12,54666.66,54736.53,3623.339294
2021-03-24 20:00:00,54736.52,54743.38,53202.0,54058.85,7329.513472
2021-03-24 21:00:00,54058.85,54250.0,53540.05,53749.99,3305.882221
2021-03-24 22:00:00,53749.99,53749.99,51700.0,52534.03,11193.616418
2021-03-24 23:00:00,52534.03,52987.87,52300.0,52303.65,3703.718926
2021-03-25 00:00:00,52303.66,52900.0,52000.0,52626.91,3818.550957
2021-03-25 01:00:00,52626.91,52768.46,51748.08,51830.21,4295.491111
2021-03-25 02:00:00,51831.13,52555.0,51500.0,52255.37,4425.195886
2021-03-25 03:00:00,52255.38,52561.65,51818.84,52122.86,2267.357844
2021-03-25 04:00:00,52131.51,52518.73,51905.58,52250.97,2280.576007
2021-03-25 05:00:00,52251.96,52850.0,52135.14,52686.15,2898.576135
2021-03-25 06:00:00,52686.15,53287.0,52653.81,52975.46,2716.600094
2021-03-25 07:00:00,52975.46,53130.0,52200.0,52270.71,2325.331507
2021-03-25 08:00:00,52270.72,52794.66,52101.0,52611.36,2720.763839
2021-03-25 09:00:00,52611.36,53000.0,52365.0,52944.42,2363.325497
2021-03-25 10:00:00,52944.95,53067.67,52520.0,52958.0,2287.576642
